page_num,text,fontname,size,top_x0_pt,top_y0_pt,top_x1_pt,top_y1_pt,pdf_x0_pt,pdf_y0_pt,pdf_x1_pt,pdf_y1_pt,center_x_pt,center_y_top_pt,center_y_pdf_pt,page_width_pt,page_height_pt
1, ,BCDGEE+TrajanPro-Bold,12.0,254.118,50.0,258.03,62.0,254.118,779.9000244140625,258.03,791.9000244140625,256.07399999999996,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,S,BCDGEE+TrajanPro-Bold,12.0,257.718,50.0,264.57,62.0,257.718,779.9000244140625,264.57,791.9000244140625,261.144,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,T,BCDGEE+TrajanPro-Bold,12.0,264.702,50.0,273.006,62.0,264.702,779.9000244140625,273.006,791.9000244140625,268.854,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,A,BCDGEE+TrajanPro-Bold,12.0,273.09000000000003,50.0,281.502,62.0,273.09000000000003,779.9000244140625,281.502,791.9000244140625,277.29600000000005,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,T,BCDGEE+TrajanPro-Bold,12.0,281.502,50.0,289.806,62.0,281.502,779.9000244140625,289.806,791.9000244140625,285.654,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,I,BCDGEE+TrajanPro-Bold,12.0,289.97400000000005,50.0,295.266,62.0,289.97400000000005,779.9000244140625,295.266,791.9000244140625,292.62,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,S,BCDGEE+TrajanPro-Bold,12.0,295.362,50.0,302.214,62.0,295.362,779.9000244140625,302.214,791.9000244140625,298.788,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,T,BCDGEE+TrajanPro-Bold,12.0,302.34600000000006,50.0,310.65000000000003,62.0,302.34600000000006,779.9000244140625,310.65000000000003,791.9000244140625,306.49800000000005,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,I,BCDGEE+TrajanPro-Bold,12.0,310.83000000000004,50.0,316.122,62.0,310.83000000000004,779.9000244140625,316.122,791.9000244140625,313.476,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,C,BCDGEE+TrajanPro-Bold,12.0,316.2180000000001,50.0,325.8900000000001,62.0,316.2180000000001,779.9000244140625,325.8900000000001,791.9000244140625,321.0540000000001,56.0,785.9000244140625,595.2999877929688,841.9000244140625
